,gsp_id,latitude,longitude
140,148,54.03861064591343,-2.7483813358846616
141,149,55.723831451889424,-4.904441108701308
142,150,51.44070159108372,0.0518299037777112
143,151,51.55591376472727,-3.036725514655586
144,152,50.316529439964675,-5.0640978587373775
145,153,56.03191594550926,-3.3966876474934953
146,154,57.35049352351062,-4.254136299972503
147,155,51.60975848581911,-2.3779199114025165
148,156,52.605288754840736,-2.541442547182643
149,159,55.849981665317145,-4.626726873321325
150,160,53.32305559928087,-1.519152093444705
151,161,55.73027354908167,-3.239021656773908
152,162,53.46039278337564,-0.37990658757544976
153,164,51.344642131694606,0.7930808893761729
154,165,53.539185315208876,-2.9759248612143825
155,166,53.563729858869515,-2.8040281713655633
156,167,55.95802220404277,-4.254292989918385
157,168,56.45946057992081,-4.36398568289207
158,169,55.935635006769054,-4.410825465345059
159,170,55.57244454451422,-4.477029852774183
160,171,55.66064847564243,-4.516557941097842
161,172,55.613045227557244,-4.653443031243563
162,173,56.70352522421169,-5.014684557844624
163,174,51.37867201627912,0.4678789658971673
164,175,53.78866599134719,-1.5915685965406816
165,176,52.41539653323842,-1.973404689262613
166,177,54.136745597654524,-1.4575742748668454
167,178,54.516874333558974,-0.9846025979286951
168,179,58.046525796529565,-4.472302079102259
169,180,51.43560397687938,-0.46035119380719497
170,181,50.48189653325347,-4.300894392059854
171,182,52.775942753877786,-3.1579907152247753
172,183,56.228171843540075,-2.8676307232299427
173,184,55.85131723523187,-3.474350203440811
174,185,55.580405384584616,-3.7111183574637185
175,186,53.37633056312743,-2.9153587227912157
176,187,51.458284765622174,0.17363650924276725
177,188,51.4292778454605,0.19990324541865728
178,189,51.534471828557116,-0.16917667764179206
179,190,51.60751364535981,-0.7244188430600962
180,191,50.857068351344225,-0.8824892572841706
181,192,56.72082613536814,-2.984086479603717
182,193,56.49221976777016,-3.007812957140753
183,194,53.24787627454948,-2.11165040252897
184,195,57.647627863242626,-2.5173689414115867
185,196,51.621540528794924,-3.620602998826394
186,197,50.901209373192216,-1.9872365018782883
187,198,55.20968597411226,-4.71229491606387
188,199,51.32865857427197,-1.9375194948123702
189,200,56.51113723695607,-2.8730038478320794
190,201,51.602214640283215,-0.22022904910145075
191,202,51.67841956817613,-1.8003521829172398
192,203,58.35046917920139,-3.362994207001266
193,204,57.34595060343042,-3.75772704330161
194,205,55.81066622994925,-3.784620131907197
195,206,52.48972111272155,-1.8395036374308535
196,207,53.41453804108192,-1.5906285883950324
197,208,54.938860652359224,-4.479590440679373
198,209,51.47693358524828,-0.06636272921755021
199,210,51.26063517622596,0.21774431683391807
200,211,51.494227892210425,-0.40566444299326887
201,212,50.962483822361854,0.3473482283110991
202,213,53.361972192531766,-1.5253772280028421
203,214,52.66951085085702,1.3167218480718277
204,215,54.369608066645654,-1.6737916365642127
205,216,51.0073633752362,-1.4597802073185908
206,217,52.5375943999843,-2.023901756218353
207,218,54.88222108900795,-1.45321279991816
208,219,52.495159059061045,-2.0333095065715505
209,220,54.214664239151546,-0.813364982062903
210,221,53.93334756109794,-2.3225027472622117
211,222,55.84558501748929,-4.42304201293087
212,223,55.87743925694859,-4.318573473593727
213,224,57.516594840175976,-1.8635218632725477
214,226,51.99910431946417,0.41329022474646954
215,227,51.82396627645936,-4.944901261652219
216,228,53.79967200065807,-2.6297449319271036
217,229,52.523711029620046,-2.190944233193911
218,230,53.14741382515399,-3.8893737945379256
219,231,53.76522312405394,-2.813828873542867
220,232,57.19236214134507,-2.134182751546397
221,233,53.41700463713605,-1.4480329804793068
222,234,55.86227014970806,-3.060113545749403
223,235,53.99317481597753,-1.1937599031112822
224,236,55.919717923437695,-5.831022656070392
225,237,55.88097436269275,-4.22923397652977
226,238,51.504888162138734,-3.6311146277476443
227,239,57.06983079921668,-5.248490954649968
228,240,53.43454309937061,-2.7115705493747213
229,241,56.619411709346686,-4.688367419047779
230,242,52.03650431806878,-3.3124296338600705
231,243,52.80656495302032,-1.10043744258898
232,244,55.739211942986515,-3.9618570092894347
233,245,51.71293581299582,0.7292465557031192
234,246,51.56372805027412,0.07319480191336995
235,247,56.15295901706797,-3.132274914412865
236,248,57.05660229096815,-2.164571406922577
237,249,53.68906139457219,-2.17028421072124
238,250,52.720806694422265,-1.8969326437978662
239,251,51.77400318012013,0.051895692600041274
240,252,55.74170420286707,-4.778215698258578
241,253,54.62916250862622,-1.207884506659428
242,254,53.699847849628924,-0.06622397605499095
243,255,55.845924564952,-4.269440800173928
244,256,52.953797145274756,-1.0769415822042099
245,258,51.11556038685626,0.9251960532492582
246,259,57.57670686467236,-1.856012080187735
247,260,56.362010887863526,-4.052434897509171
248,261,53.36568608703292,-1.4464088618370858
249,262,57.886321776792414,-4.505700230160667
250,263,55.97409496845341,-3.186770945571289
251,264,52.66456402934032,-2.828477039147196
252,265,55.94334684022046,-3.2904716424054006
253,266,51.51063682372448,-0.1622579498636982
254,267,53.75280311416162,-1.6080562532126736
255,268,56.24255026314934,-4.6821263256597705
256,269,53.350117042107705,-2.2506931491531588
257,270,55.91544799191604,-4.850716114107559
258,271,54.648375621955815,-1.8628480511621182
259,272,54.984463797154035,-1.4357644334904136
260,273,53.424712398168374,-1.967805025957616
